,__logger_started__,_checkpoint,_cmp_greater,_nonjson_fields,best_checkpoint_attr_value,best_result,checkpoint_at_end,checkpoint_freq,checkpoint_score_attr,config:dropout,config:hidden_size,config:l1_reg,config:l2_reg,config:num_layers,config:opt_batch_per_epoch,config:ssipp_teacher_heuristic,config:supervised_batch_size,config:target_rollouts_per_epoch,coverage,custom_trial_name,date,done,dropout,episodes_total,error_file,experiment_id,experiment_tag,export_formats,extra_arg,hidden_size,history,hostname,iterations_since_restore,keep_checkpoints_num,l1_reg,l2_reg,last_debug,last_update_time,local_dir,logdir,loggers,max_failures,node_ip,num_failures,num_layers,opt_batch_per_epoch,param_config,pid,resources:cpu,resources:extra_cpu,resources:extra_gpu,resources:gpu,result_logger,results,runner,ssipp_teacher_heuristic,status,supervised_batch_size,sync_function,target_rollouts_per_epoch,time_since_restore,time_this_iter_s,time_total_s,timestamp,timesteps_since_restore,timesteps_total,trainable_name,training_iteration,trial_id,upload_dir,verbose
54,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,14.0,0.002055429878022617,2.8963079650419094e-05,3.0,1270.0,h-add,40.0,93.0,0.15333333333333335,,2019-07-09_02-12-07,True,0.0,,,b4d87ffdcf1f4d40b02638d148be2829,"55_dropout=0,hidden_size=14,l1_reg=0.0020554,l2_reg=2.8963e-05,num_layers=3,opt_batch_per_epoch=1270,ssipp_teacher_heuristic=h-add,supervised_batch_size=40,target_rollouts_per_epoch=93",[],80049502000000000000004e2e,14,[],astar,1.0,,0.002055429878022617,2.8963079650419094e-05,1562663527.299916,1562663527.299918,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_55_dropout=0,hidden_size=14,l1_reg=0.0020554,l2_reg=2.8963e-05,num_layers=3,opt_batch_per_epoch=1270,ssipp_teacher_h_2019-07-08_23-19-00wx4jab5u",80049502000000000000004e2e,3,169.229.222.160,0,3,1270,80049502000000000000004e2e,25057.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,40,80049502000000000000004e2e,93,10386.329006433487,10386.329006433487,10386.329006433487,1562663527.0,0.0,,perform_trial,1.0,761f8f38,,True
55,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,27.0,0.001594577121462437,5.773676973490998e-05,3.0,230.0,h-add,34.0,65.0,0.16000000000000003,,2019-07-09_02-20-27,True,0.25,,,d859330500794ad4ad31eb7f684d2f50,"56_dropout=0.25,hidden_size=27,l1_reg=0.0015946,l2_reg=5.7737e-05,num_layers=3,opt_batch_per_epoch=230,ssipp_teacher_heuristic=h-add,supervised_batch_size=34,target_rollouts_per_epoch=65",[],80049502000000000000004e2e,27,[],astar,1.0,,0.001594577121462437,5.773676973490998e-05,1562664027.775087,1562664027.7750888,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_56_dropout=0.25,hidden_size=27,l1_reg=0.0015946,l2_reg=5.7737e-05,num_layers=3,opt_batch_per_epoch=230,ssipp_teacher_2019-07-08_23-31-06cw6658hg",80049502000000000000004e2e,3,169.229.222.160,0,3,230,80049502000000000000004e2e,25953.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,34,80049502000000000000004e2e,65,10161.658569812775,10161.658569812775,10161.658569812775,1562664027.0,0.0,,perform_trial,1.0,712f4026,,True
56,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.5,26.0,0.000829215415711967,5.438263616451701e-05,3.0,1746.0,h-add,40.0,79.0,0.14555555555555555,,2019-07-09_04-38-46,True,0.5,,,0456a606103248908648fbb0f5e51151,"57_dropout=0.5,hidden_size=26,l1_reg=0.00082922,l2_reg=5.4383e-05,num_layers=3,opt_batch_per_epoch=1746,ssipp_teacher_heuristic=h-add,supervised_batch_size=40,target_rollouts_per_epoch=79",[],80049502000000000000004e2e,26,[],astar,1.0,,0.000829215415711967,5.438263616451701e-05,1562672326.3952293,1562672326.3952336,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_57_dropout=0.5,hidden_size=26,l1_reg=0.00082922,l2_reg=5.4383e-05,num_layers=3,opt_batch_per_epoch=1746,ssipp_teache_2019-07-09_01-44-19l1os1mae",80049502000000000000004e2e,3,169.229.222.160,0,3,1746,80049502000000000000004e2e,25952.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,40,80049502000000000000004e2e,79,10466.258131980896,10466.258131980896,10466.258131980896,1562672326.0,0.0,,perform_trial,1.0,216af330,,True
57,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,30.0,0.0030082574486333933,9.982850083443372e-05,3.0,1139.0,lm-cut,44.0,75.0,0.10222222222222221,,2019-07-09_04-54-21,True,0.1,,,769deb332cf04f7db61ebb96fc007f0a,"58_dropout=0.1,hidden_size=30,l1_reg=0.0030083,l2_reg=9.9829e-05,num_layers=3,opt_batch_per_epoch=1139,ssipp_teacher_heuristic=lm-cut,supervised_batch_size=44,target_rollouts_per_epoch=75",[],80049502000000000000004e2e,30,[],astar,1.0,,0.0030082574486333933,9.982850083443372e-05,1562673261.5999463,1562673261.5999503,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_58_dropout=0.1,hidden_size=30,l1_reg=0.0030083,l2_reg=9.9829e-05,num_layers=3,opt_batch_per_epoch=1139,ssipp_teacher_2019-07-09_01-58-4918owialb",80049502000000000000004e2e,3,169.229.222.160,0,3,1139,80049502000000000000004e2e,18916.0,0,0,0,0,,80049502000000000000004e2e,,lm-cut,TERMINATED,44,80049502000000000000004e2e,75,10531.124112129211,10531.124112129211,10531.124112129211,1562673261.0,0.0,,perform_trial,1.0,be124532,,True
58,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,22.0,0.0014702708517841502,3.7930215247665426e-05,3.0,1451.0,h-add,35.0,83.0,0.1733333333333333,,2019-07-09_05-08-34,True,0.0,,,7b7f310bc2c145509cb54e6f4dcbadcc,"59_dropout=0,hidden_size=22,l1_reg=0.0014703,l2_reg=3.793e-05,num_layers=3,opt_batch_per_epoch=1451,ssipp_teacher_heuristic=h-add,supervised_batch_size=35,target_rollouts_per_epoch=83",[],80049502000000000000004e2e,22,[],astar,1.0,,0.0014702708517841502,3.7930215247665426e-05,1562674114.732527,1562674114.732529,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_59_dropout=0,hidden_size=22,l1_reg=0.0014703,l2_reg=3.793e-05,num_layers=3,opt_batch_per_epoch=1451,ssipp_teacher_he_2019-07-09_02-12-0792yl034y",80049502000000000000004e2e,3,169.229.222.160,0,3,1451,80049502000000000000004e2e,25039.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,35,80049502000000000000004e2e,83,10586.583185911179,10586.583185911179,10586.583185911179,1562674114.0,0.0,,perform_trial,1.0,c448dc98,,True
59,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.5,8.0,0.0010305090299833918,6.112474965174132e-05,3.0,1521.0,h-add,128.0,111.0,0.08222222222222222,,2019-07-09_05-15-27,True,0.5,,,1813e9fa64c043b6a0ebb3c567431f0a,"60_dropout=0.5,hidden_size=8,l1_reg=0.0010305,l2_reg=6.1125e-05,num_layers=3,opt_batch_per_epoch=1521,ssipp_teacher_heuristic=h-add,supervised_batch_size=128,target_rollouts_per_epoch=111",[],80049502000000000000004e2e,8,[],astar,1.0,,0.0010305090299833918,6.112474965174132e-05,1562674527.3442264,1562674527.3442273,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_60_dropout=0.5,hidden_size=8,l1_reg=0.0010305,l2_reg=6.1125e-05,num_layers=3,opt_batch_per_epoch=1521,ssipp_teacher__2019-07-09_02-20-28savfe76i",80049502000000000000004e2e,3,169.229.222.160,0,3,1521,80049502000000000000004e2e,25938.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,128,80049502000000000000004e2e,111,10499.042761087418,10499.042761087418,10499.042761087418,1562674527.0,0.0,,perform_trial,1.0,a066e638,,True
60,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,28.0,0.0007893854624687507,2.3831109064687568e-05,3.0,1516.0,lm-cut,32.0,110.0,0.15888888888888889,,2019-07-09_07-29-55,True,0.0,,,5af1bc3cab504e0f8cccd9b665eafe15,"61_dropout=0,hidden_size=28,l1_reg=0.00078939,l2_reg=2.3831e-05,num_layers=3,opt_batch_per_epoch=1516,ssipp_teacher_heuristic=lm-cut,supervised_batch_size=32,target_rollouts_per_epoch=110",[],80049502000000000000004e2e,28,[],astar,1.0,,0.0007893854624687507,2.3831109064687568e-05,1562682595.051169,1562682595.051174,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_61_dropout=0,hidden_size=28,l1_reg=0.00078939,l2_reg=2.3831e-05,num_layers=3,opt_batch_per_epoch=1516,ssipp_teacher__2019-07-09_04-38-485jec25v1",80049502000000000000004e2e,3,169.229.222.160,0,3,1516,80049502000000000000004e2e,357.0,0,0,0,0,,80049502000000000000004e2e,,lm-cut,TERMINATED,32,80049502000000000000004e2e,110,10265.947167873383,10265.947167873383,10265.947167873383,1562682595.0,0.0,,perform_trial,1.0,ca8e685e,,True
61,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,8.0,0.0009844012682933302,0.00011215357240214763,1.0,1499.0,h-add,32.0,143.0,0.08888888888888888,,2019-07-09_07-46-02,True,0.0,,,efd4a3dad55a416da3d68c5fe43e00f0,"62_dropout=0,hidden_size=8,l1_reg=0.0009844,l2_reg=0.00011215,num_layers=1,opt_batch_per_epoch=1499,ssipp_teacher_heuristic=h-add,supervised_batch_size=32,target_rollouts_per_epoch=143",[],80049502000000000000004e2e,8,[],astar,1.0,,0.0009844012682933302,0.00011215357240214763,1562683562.4061666,1562683562.4061701,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_62_dropout=0,hidden_size=8,l1_reg=0.0009844,l2_reg=0.00011215,num_layers=1,opt_batch_per_epoch=1499,ssipp_teacher_he_2019-07-09_04-54-230b8xxl_9",80049502000000000000004e2e,3,169.229.222.160,0,1,1499,80049502000000000000004e2e,16536.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,32,80049502000000000000004e2e,143,10297.575769662857,10297.575769662857,10297.575769662857,1562683562.0,0.0,,perform_trial,1.0,1e094892,,True
62,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,13.0,2.667241034094945e-06,0.0001257680912771732,3.0,1433.0,h-add,34.0,143.0,0.18222222222222223,,2019-07-09_07-59-52,True,0.0,,,08fb56e3a86049779b7565dd0db00076,"63_dropout=0,hidden_size=13,l1_reg=2.6672e-06,l2_reg=0.00012577,num_layers=3,opt_batch_per_epoch=1433,ssipp_teacher_heuristic=h-add,supervised_batch_size=34,target_rollouts_per_epoch=143",[],80049502000000000000004e2e,13,[],astar,1.0,,2.667241034094945e-06,0.0001257680912771732,1562684392.2436798,1562684392.2436814,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_63_dropout=0,hidden_size=13,l1_reg=2.6672e-06,l2_reg=0.00012577,num_layers=3,opt_batch_per_epoch=1433,ssipp_teacher__2019-07-09_05-08-35rper60ut",80049502000000000000004e2e,3,169.229.222.160,0,3,1433,80049502000000000000004e2e,25032.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,34,80049502000000000000004e2e,143,10276.916634321213,10276.916634321213,10276.916634321213,1562684392.0,0.0,,perform_trial,1.0,4b45160e,,True
63,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,24.0,5.607045631000075e-06,9.601563950375821e-05,3.0,1329.0,lm-cut,80.0,117.0,0.24333333333333335,,2019-07-09_08-08-26,True,0.0,,,4f237f67b4b64cae9eddd7335aa44fb4,"64_dropout=0,hidden_size=24,l1_reg=5.607e-06,l2_reg=9.6016e-05,num_layers=3,opt_batch_per_epoch=1329,ssipp_teacher_heuristic=lm-cut,supervised_batch_size=80,target_rollouts_per_epoch=117",[],80049502000000000000004e2e,24,[],astar,1.0,,5.607045631000075e-06,9.601563950375821e-05,1562684906.287755,1562684906.287756,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_64_dropout=0,hidden_size=24,l1_reg=5.607e-06,l2_reg=9.6016e-05,num_layers=3,opt_batch_per_epoch=1329,ssipp_teacher_h_2019-07-09_05-15-27gbl7qfgu",80049502000000000000004e2e,3,169.229.222.160,0,3,1329,80049502000000000000004e2e,19887.0,0,0,0,0,,80049502000000000000004e2e,,lm-cut,TERMINATED,80,80049502000000000000004e2e,117,10378.397963285446,10378.397963285446,10378.397963285446,1562684906.0,0.0,,perform_trial,1.0,46e26ce0,,True
64,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,16.0,0.001348414301658192,0.002629053093399309,3.0,1794.0,h-add,95.0,115.0,0.1411111111111111,,2019-07-09_10-21-29,True,0.0,,,d9d0a2f2598f4aeb946b2e1e8c3967b6,"65_dropout=0,hidden_size=16,l1_reg=0.0013484,l2_reg=0.0026291,num_layers=3,opt_batch_per_epoch=1794,ssipp_teacher_heuristic=h-add,supervised_batch_size=95,target_rollouts_per_epoch=115",[],80049502000000000000004e2e,16,[],astar,1.0,,0.001348414301658192,0.002629053093399309,1562692889.6503336,1562692889.6503367,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_65_dropout=0,hidden_size=16,l1_reg=0.0013484,l2_reg=0.0026291,num_layers=3,opt_batch_per_epoch=1794,ssipp_teacher_he_2019-07-09_07-29-57q6c2ssjo",80049502000000000000004e2e,3,169.229.222.160,0,3,1794,80049502000000000000004e2e,16531.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,95,80049502000000000000004e2e,115,10291.267627954483,10291.267627954483,10291.267627954483,1562692889.0,0.0,,perform_trial,1.0,3ccc981a,,True
65,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,30.0,1.0477058329123898e-10,9.193402227058124e-05,3.0,554.0,h-add,120.0,127.0,0.23555555555555557,,2019-07-09_10-36-01,True,0.0,,,ea0e188930984f3c937c544ede14a2db,"66_dropout=0,hidden_size=30,l1_reg=1.0477e-10,l2_reg=9.1934e-05,num_layers=3,opt_batch_per_epoch=554,ssipp_teacher_heuristic=h-add,supervised_batch_size=120,target_rollouts_per_epoch=127",[],80049502000000000000004e2e,30,[],astar,1.0,,1.0477058329123898e-10,9.193402227058124e-05,1562693761.0640655,1562693761.0640714,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_66_dropout=0,hidden_size=30,l1_reg=1.0477e-10,l2_reg=9.1934e-05,num_layers=3,opt_batch_per_epoch=554,ssipp_teacher_h_2019-07-09_07-46-04cf4cl9wb",80049502000000000000004e2e,3,169.229.222.160,0,3,554,80049502000000000000004e2e,25939.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,120,80049502000000000000004e2e,127,10196.291389226913,10196.291389226913,10196.291389226913,1562693761.0,0.0,,perform_trial,1.0,068b8208,,True
66,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,16.0,0.002977174515262018,0.00010024307727076506,3.0,171.0,lm-cut,36.0,109.0,0.035555555555555556,,2019-07-09_10-50-47,True,0.0,,,a345b4fd230c4042ac02cad8db4965de,"67_dropout=0,hidden_size=16,l1_reg=0.0029772,l2_reg=0.00010024,num_layers=3,opt_batch_per_epoch=171,ssipp_teacher_heuristic=lm-cut,supervised_batch_size=36,target_rollouts_per_epoch=109",[],80049502000000000000004e2e,16,[],astar,1.0,,0.002977174515262018,0.00010024307727076506,1562694647.997973,1562694647.9979753,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_67_dropout=0,hidden_size=16,l1_reg=0.0029772,l2_reg=0.00010024,num_layers=3,opt_batch_per_epoch=171,ssipp_teacher_he_2019-07-09_07-59-52cwak1lwm",80049502000000000000004e2e,3,169.229.222.160,0,3,171,80049502000000000000004e2e,25934.0,0,0,0,0,,80049502000000000000004e2e,,lm-cut,TERMINATED,36,80049502000000000000004e2e,109,10255.154086828232,10255.154086828232,10255.154086828232,1562694647.0,0.0,,perform_trial,1.0,47089058,,True
67,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,16.0,4.452292862797058e-07,0.006351537205247357,3.0,250.0,h-add,63.0,132.0,0.15555555555555553,,2019-07-09_11-02-24,True,0.0,,,2c1d8bfd9b7f420599e4fb6bcd5b31f5,"68_dropout=0,hidden_size=16,l1_reg=4.4523e-07,l2_reg=0.0063515,num_layers=3,opt_batch_per_epoch=250,ssipp_teacher_heuristic=h-add,supervised_batch_size=63,target_rollouts_per_epoch=132",[],80049502000000000000004e2e,16,[],astar,1.0,,4.452292862797058e-07,0.006351537205247357,1562695344.4352353,1562695344.4352372,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_68_dropout=0,hidden_size=16,l1_reg=4.4523e-07,l2_reg=0.0063515,num_layers=3,opt_batch_per_epoch=250,ssipp_teacher_he_2019-07-09_08-08-260q2d35xr",80049502000000000000004e2e,3,169.229.222.160,0,3,250,80049502000000000000004e2e,18923.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,63,80049502000000000000004e2e,132,10437.51017165184,10437.51017165184,10437.51017165184,1562695344.0,0.0,,perform_trial,1.0,34bfde54,,True
68,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,,,,,,,,,,,,,,0.0,,,,"69_dropout=0,hidden_size=17,l1_reg=0.0031386,l2_reg=6.4207e-05,num_layers=3,opt_batch_per_epoch=1509,ssipp_teacher_heuristic=h-add,supervised_batch_size=99,target_rollouts_per_epoch=138",[],80049502000000000000004e2e,17,[],,,,0.0031385553262907235,6.420679100578705e-05,0.0,-inf,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_69_dropout=0,hidden_size=17,l1_reg=0.0031386,l2_reg=6.4207e-05,num_layers=3,opt_batch_per_epoch=1509,ssipp_teacher_h_2019-07-09_10-21-31jj61yr5c",80049502000000000000004e2e,3,,0,3,1509,80049502000000000000004e2e,,0,0,0,0,,80049502000000000000004e2e,,h-add,ERROR,99,80049502000000000000004e2e,138,,,,,,,perform_trial,,672fa292,,True
69,True,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,,,,,,,,,,,,,,0.0,,,,"70_dropout=0,hidden_size=28,l1_reg=1.2274e-08,l2_reg=0.0026434,num_layers=3,opt_batch_per_epoch=607,ssipp_teacher_heuristic=h-add,supervised_batch_size=126,target_rollouts_per_epoch=125",[],80049502000000000000004e2e,28,[],,,,1.2274296592018243e-08,0.002643372824291073,0.0,-inf,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_70_dropout=0,hidden_size=28,l1_reg=1.2274e-08,l2_reg=0.0026434,num_layers=3,opt_batch_per_epoch=607,ssipp_teacher_he_2019-07-09_10-36-03emdn803a",80049502000000000000004e2e,3,,0,3,607,80049502000000000000004e2e,,0,0,0,0,,80049502000000000000004e2e,,h-add,RUNNING,126,80049502000000000000004e2e,125,,,,,,,perform_trial,,fea3ba98,,True
70,True,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,,,,,,,,,,,,,,0.0,,,,"71_dropout=0,hidden_size=28,l1_reg=1.2274e-08,l2_reg=0.0026434,num_layers=3,opt_batch_per_epoch=607,ssipp_teacher_heuristic=h-add,supervised_batch_size=126,target_rollouts_per_epoch=125",[],80049502000000000000004e2e,28,[],,,,1.2274296592018243e-08,0.002643372824291073,0.0,-inf,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_71_dropout=0,hidden_size=28,l1_reg=1.2274e-08,l2_reg=0.0026434,num_layers=3,opt_batch_per_epoch=607,ssipp_teacher_he_2019-07-09_10-42-31aeatous6",80049502000000000000004e2e,3,,0,3,607,80049502000000000000004e2e,,0,0,0,0,,80049502000000000000004e2e,,h-add,RUNNING,126,80049502000000000000004e2e,125,,,,,,,perform_trial,,061b06da,,True
71,True,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,,,,,,,,,,,,,,0.0,,,,"72_dropout=0,hidden_size=19,l1_reg=4.7682e-05,l2_reg=9.628e-05,num_layers=3,opt_batch_per_epoch=344,ssipp_teacher_heuristic=lm-cut,supervised_batch_size=128,target_rollouts_per_epoch=126",[],80049502000000000000004e2e,19,[],,,,4.768159003353306e-05,9.628039786212297e-05,0.0,-inf,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_72_dropout=0,hidden_size=19,l1_reg=4.7682e-05,l2_reg=9.628e-05,num_layers=3,opt_batch_per_epoch=344,ssipp_teacher_he_2019-07-09_10-50-48g_yeak07",80049502000000000000004e2e,3,,0,3,344,80049502000000000000004e2e,,0,0,0,0,,80049502000000000000004e2e,,lm-cut,RUNNING,128,80049502000000000000004e2e,126,,,,,,,perform_trial,,ed5b6e54,,True
72,True,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,,,,,,,,,,,,,,0.0,,,,"73_dropout=0,hidden_size=32,l1_reg=2.3921e-09,l2_reg=1.2866e-05,num_layers=3,opt_batch_per_epoch=134,ssipp_teacher_heuristic=lm-cut,supervised_batch_size=78,target_rollouts_per_epoch=134",[],80049502000000000000004e2e,32,[],,,,2.3920871133168846e-09,1.2866439017870157e-05,0.0,-inf,experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_73_dropout=0,hidden_size=32,l1_reg=2.3921e-09,l2_reg=1.2866e-05,num_layers=3,opt_batch_per_epoch=134,ssipp_teacher_h_2019-07-09_11-02-246uvu8sua",80049502000000000000004e2e,3,,0,3,134,80049502000000000000004e2e,,0,0,0,0,,80049502000000000000004e2e,,lm-cut,RUNNING,78,80049502000000000000004e2e,134,,,,,,,perform_trial,,15a9d1ce,,True
